,dataset,target,cv_strategy,test_fold,model,train_spearman,test_spearman
488,A2RQE2_9CELL,activity-bmi-lvj-1,fold_contiguous_5,3,PolynomialOLS2,0.17559465706056618,0.12767292755344245
489,A2RQE2_9CELL,activity-bmi-lvj-1,fold_contiguous_5,4,PolynomialOLS2,0.1882228106002071,0.1288262946737516
490,A2RQE2_9CELL,activity-bmi-lvj-1,fold_contiguous_5,0,PolynomialOLS3,0.1744286298868792,0.035984765859152175
491,A2RQE2_9CELL,activity-bmi-lvj-1,fold_contiguous_5,1,PolynomialOLS3,0.15847095940197647,-0.028931869561092626
492,A2RQE2_9CELL,activity-bmi-lvj-1,fold_contiguous_5,2,PolynomialOLS3,0.17894449926101558,0.025114080600667225
493,A2RQE2_9CELL,activity-bmi-lvj-1,fold_contiguous_5,3,PolynomialOLS3,0.1763998243125488,0.12487644105517066
494,A2RQE2_9CELL,activity-bmi-lvj-1,fold_contiguous_5,4,PolynomialOLS3,0.1834772736069875,0.10077249462115884
495,A2RQE2_9CELL,activity-bmi-lvj-1,fold_contiguous_5,0,SVR,0.16632371853487138,0.06882078252236024
496,A2RQE2_9CELL,activity-bmi-lvj-1,fold_contiguous_5,1,SVR,0.160507531730589,0.17498729848193562
497,A2RQE2_9CELL,activity-bmi-lvj-1,fold_contiguous_5,2,SVR,0.18054354446203422,0.010782362856055692
498,A2RQE2_9CELL,activity-bmi-lvj-1,fold_contiguous_5,3,SVR,0.14748112420038031,0.11565884330686878
499,A2RQE2_9CELL,activity-bmi-lvj-1,fold_contiguous_5,4,SVR,0.17866687867731387,0.1311621295088181
500,A2RQE2_9CELL,activity-bmi-low-ph,fold_contiguous_5,0,OLS,0.12010529411758551,0.005137997658255649
501,A2RQE2_9CELL,activity-bmi-low-ph,fold_contiguous_5,1,OLS,0.05984384342580049,-0.06806091745778343
502,A2RQE2_9CELL,activity-bmi-low-ph,fold_contiguous_5,2,OLS,0.0795412864441994,0.020346870284195233
503,A2RQE2_9CELL,activity-bmi-low-ph,fold_contiguous_5,3,OLS,0.09050984114031037,0.08845690090751587
504,A2RQE2_9CELL,activity-bmi-low-ph,fold_contiguous_5,4,OLS,0.11882314556004833,0.06612026350866117
505,A2RQE2_9CELL,activity-bmi-low-ph,fold_contiguous_5,0,PolynomialOLS2,0.158336527609486,0.12674282381034666
506,A2RQE2_9CELL,activity-bmi-low-ph,fold_contiguous_5,1,PolynomialOLS2,0.11559527760168023,0.07664966016871716
507,A2RQE2_9CELL,activity-bmi-low-ph,fold_contiguous_5,2,PolynomialOLS2,0.15458930200241747,0.019071034424280094
508,A2RQE2_9CELL,activity-bmi-low-ph,fold_contiguous_5,3,PolynomialOLS2,0.11696955133541438,0.1100840788906006
509,A2RQE2_9CELL,activity-bmi-low-ph,fold_contiguous_5,4,PolynomialOLS2,0.15954216120993742,0.10240437103702506
510,A2RQE2_9CELL,activity-bmi-low-ph,fold_contiguous_5,0,PolynomialOLS3,0.16977669627348158,0.018454626668467387
511,A2RQE2_9CELL,activity-bmi-low-ph,fold_contiguous_5,1,PolynomialOLS3,0.1533946293126763,-0.06012481405163117
512,A2RQE2_9CELL,activity-bmi-low-ph,fold_contiguous_5,2,PolynomialOLS3,0.15603991664803557,-0.028469188664337113
513,A2RQE2_9CELL,activity-bmi-low-ph,fold_contiguous_5,3,PolynomialOLS3,0.15402096377651966,0.09741053835000006
514,A2RQE2_9CELL,activity-bmi-low-ph,fold_contiguous_5,4,PolynomialOLS3,0.17324059702503938,0.06077079251101033
515,A2RQE2_9CELL,activity-bmi-low-ph,fold_contiguous_5,0,SVR,0.16175560630479505,0.09376076812615276
516,A2RQE2_9CELL,activity-bmi-low-ph,fold_contiguous_5,1,SVR,0.15720271223980892,0.12915605820783174
517,A2RQE2_9CELL,activity-bmi-low-ph,fold_contiguous_5,2,SVR,0.1591872752256202,0.05009417544886063
518,A2RQE2_9CELL,activity-bmi-low-ph,fold_contiguous_5,3,SVR,0.16293901783406683,0.11421623658289688
519,A2RQE2_9CELL,activity-bmi-low-ph,fold_contiguous_5,4,SVR,0.18393649802467482,0.13293441575397316
520,A2RQE2_9CELL,activity-adw-egg,fold_contiguous_5,0,OLS,0.10333174261305765,0.029571096184529664
521,A2RQE2_9CELL,activity-adw-egg,fold_contiguous_5,1,OLS,0.06515937786030598,0.06784364535756639
522,A2RQE2_9CELL,activity-adw-egg,fold_contiguous_5,2,OLS,0.05353289917166748,0.0410511214543749
523,A2RQE2_9CELL,activity-adw-egg,fold_contiguous_5,3,OLS,0.09804224962348253,0.062322886530180484
524,A2RQE2_9CELL,activity-adw-egg,fold_contiguous_5,4,OLS,0.09653027855109168,0.014921936357040439
525,A2RQE2_9CELL,activity-adw-egg,fold_contiguous_5,0,PolynomialOLS2,0.13174734226426707,0.12760373744079967
526,A2RQE2_9CELL,activity-adw-egg,fold_contiguous_5,1,PolynomialOLS2,0.10832841881641526,0.043376944229383256
527,A2RQE2_9CELL,activity-adw-egg,fold_contiguous_5,2,PolynomialOLS2,0.11349880196456326,0.02250967951840127
528,A2RQE2_9CELL,activity-adw-egg,fold_contiguous_5,3,PolynomialOLS2,0.11512752919320687,0.11027839182083346
529,A2RQE2_9CELL,activity-adw-egg,fold_contiguous_5,4,PolynomialOLS2,0.12320401202998418,0.06720712641580662
530,A2RQE2_9CELL,activity-adw-egg,fold_contiguous_5,0,PolynomialOLS3,0.14930316060771778,0.08375196761499638
531,A2RQE2_9CELL,activity-adw-egg,fold_contiguous_5,1,PolynomialOLS3,0.17321018504416816,-0.044587367419211585
532,A2RQE2_9CELL,activity-adw-egg,fold_contiguous_5,2,PolynomialOLS3,0.11518139491705086,-0.023855058000228045
533,A2RQE2_9CELL,activity-adw-egg,fold_contiguous_5,3,PolynomialOLS3,0.15774618852996428,0.13311637195300888
534,A2RQE2_9CELL,activity-adw-egg,fold_contiguous_5,4,PolynomialOLS3,0.1549848094535118,0.04752486180118015
535,A2RQE2_9CELL,activity-adw-egg,fold_contiguous_5,0,SVR,0.12921783241558635,0.18029526782963323
536,A2RQE2_9CELL,activity-adw-egg,fold_contiguous_5,1,SVR,0.1150622769656591,0.06404426431403301
537,A2RQE2_9CELL,activity-adw-egg,fold_contiguous_5,2,SVR,0.09563170910042161,-0.004182949080397474
538,A2RQE2_9CELL,activity-adw-egg,fold_contiguous_5,3,SVR,0.10285338752226182,0.11597403666622516
539,A2RQE2_9CELL,activity-adw-egg,fold_contiguous_5,4,SVR,0.12085887057809468,0.06450602929435376
